,Unnamed: 0,id_str,Screen Name,User Name,Time,Followers,num_retweets,num_likes,date,time,weekend,hashtags,num_hashtags,mentions,num_mentions,urls,num_urls,replied_id,quoted_id,tweet_text,category,quote_text,media_type,num_hashtags_trending,polarity,subjectivity,target,reply,quote,tweet_type,num_emojis,emoji_polarity,length,party_affiliation,days_since_post,time_day,day_week
1403,1403,1.20401176624363e+18,de_NVA,N-VA,2019-12-09 12:15:49,64225,174,687,2019-12-09,midday,False,"[{'text': 'vrtnws', 'indices': [273, 280]}]",1,"[{'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [259, 272]}]",1,,1,,,"'Zolang je links kan besturen en de facturen naar iemand anders kan schuiven, is het gemakkelijk. In Vlaanderen moet je dan gaan uitleggen aan je kiezers dat je miljarden belastingen moet heffen om passieve kiezers te onderhouden in het zuiden van het land.' @Bart_DeWever #vrtnws https://t.co/CFOxD0G6m2",politiek,,video,0,-0.095833333333333,0.766666666666667,good,False,False,normal,0,0.0,304,de_NVA,24,12,0
1404,1404,1.20399415788435e+18,de_NVA,N-VA,2019-12-09 11:05:51,64225,121,465,2019-12-09,morning,False,[],0,"[{'screen_name': 'openvld', 'name': 'Open Vld', 'id': 21994861, 'id_str': '21994861', 'indices': [18, 26]}, {'screen_name': 'PaulMagnette', 'name': 'Paul Magnette', 'id': 19982065, 'id_str': '19982065', 'indices': [64, 77]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [222, 235]}]",3,,1,,,"'De schade die de @openvld-top heeft veroorzaakt is gigantisch: @PaulMagnette heeft de smaak van de rood-groene pap nu sterk in de mond. Er is stevige Vlaamse tandpasta nodig om die er weer uit te wassen', zegt voorzitter @Bart_DeWever. https://t.co/XKm8T2Jvfm",politiek,,video,0,0.35,0.7125,good,False,False,normal,0,0.0,260,de_NVA,24,11,0
1405,1405,1.2039711363269e+18,de_NVA,N-VA,2019-12-09 09:34:22,64225,0,1,2019-12-09,morning,False,[],0,"[{'screen_name': 'ClaireThonet', 'name': 'Thonet Claire', 'id': 1075468827876646912, 'id_str': '1075468827876646912', 'indices': [0, 13]}]",1,,1,1.20396022125472e+18,,"@ClaireThonet Toen de N-VA de regering een jaar geleden verliet, was er een tekort van 0,8 procent. Intussen zal het begrotingstekort in 2020 tot 2,3 procent. 👇
https://t.co/QWUlWM99Nn",economie,,photo,0,0.0,0.0,bad,True,False,reply,1,0.0,184,de_NVA,24,9,0
1406,1406,1.20395179681898e+18,de_NVA,N-VA,2019-12-09 08:17:31,64225,0,1,2019-12-09,morning,False,[],0,"[{'screen_name': 'mikeham0659', 'name': 'Mike Ham 🇮🇱 🇧🇪 🇳🇱', 'id': 766760596779962368, 'id_str': '766760596779962368', 'indices': [0, 12]}, {'screen_name': 'kdep01', 'name': 'kathleen depoorter', 'id': 2390807984, 'id_str': '2390807984', 'indices': [69, 76]}]",2,,1,1.20377001223591e+18,1.20367341808167e+18,"@mikeham0659 'De wetgeving moet breder én bindender', stelt Kamerlid @kdep01. 👇 
https://t.co/Etxxb6mXvR",sociaal,,photo,0,0.0,0.0,bad,True,True,quote,1,0.0,104,de_NVA,24,8,0
1407,1407,1.20394743369848e+18,de_NVA,N-VA,2019-12-09 08:00:11,64225,1,3,2019-12-09,morning,False,[],0,"[{'screen_name': 'Rafsina', 'name': '@Rafsina', 'id': 54755372, 'id_str': '54755372', 'indices': [0, 8]}]",1,,1,1.20383567942535e+18,,@Rafsina https://t.co/tJvq7kygHN,andere,,nothing,0,0.0,0.0,bad,True,False,reply,0,0.0,32,de_NVA,24,8,0
1408,1408,1.20394653307236e+18,de_NVA,N-VA,2019-12-09 07:56:36,64225,0,0,2019-12-09,morning,False,[],0,"[{'screen_name': 'jan_strubbe', 'name': 'Jan Strubbe', 'id': 907963496004034560, 'id_str': '907963496004034560', 'indices': [0, 12]}]",1,,1,1.20393589469422e+18,1.20037181019957e+18,"@jan_strubbe Dat er veel werk aan de winkel is, onder de taalgrens, is een understatement. https://t.co/75GksBjzBZ",sociaal,,photo,0,0.0,0.0,bad,True,True,quote,0,0.0,114,de_NVA,24,7,0
1409,1409,1.20801059609396e+18,Bart_DeWever,Bart De Wever,2019-12-20 13:05:44,142391,1121,3628,2019-12-20,midday,False,[],0,"[{'screen_name': 'KRLS', 'name': 'Carles Puigdemont', 'id': 11611502, 'id_str': '11611502', 'indices': [18, 23]}, {'screen_name': 'toni_comin', 'name': 'Toni Comín', 'id': 984434180, 'id_str': '984434180', 'indices': [27, 38]}, {'screen_name': 'GeertBourgeois', 'name': 'Geert Bourgeois', 'id': 994821734, 'id_str': '994821734', 'indices': [120, 135]}, {'screen_name': 'Assita_Kanko', 'name': 'Assita Kanko MEP', 'id': 52361939, 'id_str': '52361939', 'indices': [139, 152]}]",4,,1,,,"Rechtvaardigheid: @KRLS en @toni_comin kregen vandaag hun badge als Europees Parlementslid, dankzij de inspanningen van @GeertBourgeois en @Assita_Kanko. Na veel tegenstand kunnen zij nu eindelijk de Catalaanse stem verdedigen in het Europees halfrond. https://t.co/IEurw33FJb",politiek,,photo,0,0.0,0.0,good,False,False,normal,0,0.0,276,de_NVA,13,13,4
1410,1410,1.20763275148419e+18,Bart_DeWever,Bart De Wever,2019-12-19 12:04:19,142391,187,836,2019-12-19,midday,False,[],0,[],0,,1,,1.20758269981851e+18,"Terwijl de EU zich in laf stilzwijgen hult, zegeviert de democratie dan toch voor de rechtbank. De politieke gevangenen moeten vrijkomen. https://t.co/8ll0IMRkcP",politiek,,nothing,0,-0.35,0.65,good,False,True,quote,0,0.0,161,de_NVA,14,12,3
1411,1411,1.20448287182361e+18,Bart_DeWever,Bart De Wever,2019-12-10 19:27:49,142391,143,951,2019-12-10,evening,False,[],0,[],0,,1,,,Hopelijk is paars-groene piste nu van de baan. https://t.co/HpwlpGE2UB,politiek,,photo,0,0.0,0.0,good,False,False,normal,0,0.0,70,de_NVA,23,19,1
1412,1412,1.20299539396708e+18,Bart_DeWever,Bart De Wever,2019-12-06 16:57:07,142391,60,1118,2019-12-06,midday,False,[],0,"[{'screen_name': 'joachimcoens', 'name': 'Joachim Coens', 'id': 142831844, 'id_str': '142831844', 'indices': [6, 19]}]",1,,0,,,"Beste @joachimcoens , proficiat! 
Enerzijds veel succes, anderzijds ook niet te veel. 😉",politiek,,nothing,0,0.546875,0.9875,good,False,False,normal,1,0.0,87,de_NVA,27,16,4
1413,1413,1.20297548026319e+18,Bart_DeWever,Bart De Wever,2019-12-06 15:37:59,142391,262,929,2019-12-06,midday,False,[],0,"[{'screen_name': 'de_NVA', 'name': 'N-VA', 'id': 24688336, 'id_str': '24688336', 'indices': [166, 173]}]",1,,1,,1.20296597066448e+18,"Het grondwettelijk hof oordeelt vaak in vreemdelingenzaken. Iemand die de uitzetting van een illegaal fysiek verhinderde en geen relevante bekwaamheid heeft, is voor @de_NVA onaanvaardbaar als rechter.
https://t.co/pDuu3Ogewv",integratie,,nothing,0,-0.1,0.45,good,False,True,quote,0,0.0,225,de_NVA,27,15,4
1414,1414,1.18673098954183e+18,Bart_DeWever,Bart De Wever,2019-10-22 19:48:10,142391,56,642,2019-10-22,evening,False,[],0,[],0,,1,,1.18671850811087e+18,"Rust zacht, kampioen. https://t.co/AdlcykqZCu",andere,,photo,0,0.18333333333333302,0.6,good,False,True,quote,0,0.0,45,de_NVA,72,19,1
1415,1415,1.18367437328001e+18,Bart_DeWever,Bart De Wever,2019-10-14 09:22:16,142391,344,1172,2019-10-14,morning,False,"[{'text': 'FreeCatalanPoliticalPrisoners', 'indices': [158, 188]}]",1,[],0,,1,,,"13 jaar cel voor Oriol Junqueras... een man die ik leerde kennen als een volstrekt geweldloze, democratische en sociaal bewogen idealist. Dit is een schande! #FreeCatalanPoliticalPrisoners
https://t.co/YYvwJp4Ej5",politiek,,nothing,0,0.164444444444444,0.577777777777778,good,False,False,normal,0,0.0,212,de_NVA,80,9,0
1416,1416,1.17679128028377e+18,Bart_DeWever,Bart De Wever,2019-09-25 09:31:19,142391,92,631,2019-09-25,morning,False,[],0,[],0,,1,,,Zonet werd Antwerpen samen met 5 andere steden bekroond als Europese hoofdstad van innovatie. Fantastisch nieuws en een pluim voor onze ondernemers en bedrijven van de toekomst! https://t.co/rC1u1Kxczx,economie,,photo,0,0.3125,0.425,good,False,False,normal,0,0.0,201,de_NVA,99,9,2
1417,1417,1.17240579002126e+18,Bart_DeWever,Bart De Wever,2019-09-13 07:04:57,142391,338,1139,2019-09-13,morning,False,[],0,[],0,,1,,,"De Europese manier van leven mag niet verdedigd worden. Ze mag zelfs niet bestaan, en de sporen ervan moeten uitgewist worden. Triest! https://t.co/3QMgoyiEcB",integratie,,nothing,0,-0.6875,0.95,good,False,False,normal,0,0.0,158,de_NVA,111,7,4
1418,1418,1.16913002167347e+18,Bart_DeWever,Bart De Wever,2019-09-04 06:08:13,142391,28,176,2019-09-04,morning,False,[],0,[],0,,2,,,"Mijn boodschap naar aanleiding van 75 jaar bevrijding. Antwerpen zal nooit vergeten.

Kijk op https://t.co/G66QPkMBHn voor het programma van het feest- en herdenkingsweekend. https://t.co/OBD49Lg3ef",defensie,,photo,0,-0.075,0.55,medium,False,False,normal,0,0.0,198,de_NVA,120,6,2
1419,1419,1.16896739651163e+18,Bart_DeWever,Bart De Wever,2019-09-03 19:22:00,142391,29,297,2019-09-03,evening,False,[],0,[],0,,1,,,Vanavond bezocht ik de plaats van de ramp in Wilrijk. Mijn ontzag voor het professionalisme en de ijver van onze hulpdiensten is sterker dan ooit. Dank ook aan de medewerkers van slachtofferhulp. Zij blijven bereikbaar. https://t.co/CSK6lxjqvM,zorg,,nothing,0,0.0,0.45,medium,False,False,normal,0,0.0,243,de_NVA,121,19,1
1420,1420,1.16885674328112e+18,Bart_DeWever,Bart De Wever,2019-09-03 12:02:18,142391,45,399,2019-09-03,midday,False,[],0,[],0,,0,,,Wilrijk werd vanmiddag opgeschrikt door een vreselijke gasontploffing. Onze dank gaat uit naar de hulpdiensten die nu bezig zijn met opvang en een reddingsactie. Een onderzoek zal volgen. Onze gedachten zijn bij de slachtoffers en hun naasten. Antwerpen zal hen alle steun bieden.,zorg,,nothing,0,-0.4,0.7,good,False,False,normal,0,0.0,280,de_NVA,121,12,1
1421,1421,1.16627245273491e+18,Bart_DeWever,Bart De Wever,2019-08-27 08:53:15,142391,85,320,2019-08-27,morning,False,[],0,[],0,,0,,1.16608917620423e+18,In Canada gebeurt alles wat echte kenners voorspeld hadden: de misdaad blijft even sterk,justitie, criminelen dringen systeem binnen,video,0,0.044444444444445,0.655555555555556,good,False,True,quote,0,0.0,88,de_NVA,128,8,1
1422,1422,1.1637424241052e+18,Bart_DeWever,Bart De Wever,2019-08-20 09:19:49,142391,104,542,2019-08-20,morning,False,[],0,"[{'screen_name': 'destandaard', 'name': 'De Standaard', 'id': 21408400, 'id_str': '21408400', 'indices': [99, 111]}, {'screen_name': 'Knack', 'name': 'Knack', 'id': 260169083, 'id_str': '260169083', 'indices': [115, 121]}]",2,,1,,,Aanbevolen lectuur. Zeer leerzaam met betrekking tot het niveau en de mindset van de redacties van @destandaard en @Knack 👉 https://t.co/uUVTBhKsly,politiek,,nothing,0,0.66,0.88,good,False,False,normal,1,0.0,147,de_NVA,135,9,1
1423,1423,1.16118134825153e+18,Bart_DeWever,Bart De Wever,2019-08-13 07:43:01,142391,122,782,2019-08-13,morning,False,"[{'text': 'terzaketv', 'indices': [74, 84]}]",1,[],0,,1,,,Voor mij is het glashelder wat mijn historische opdracht is met dit land.👇#terzaketv https://t.co/6yFwk1flrE,politiek,,video,0,0.15,0.25,good,False,False,normal,1,0.0,108,de_NVA,142,7,1
1424,1424,1.15977364645135e+18,Bart_DeWever,Bart De Wever,2019-08-09 10:29:19,142391,6,70,2019-08-09,morning,False,[],0,"[{'screen_name': 'lefeber_v', 'name': 'Veerle Lefeber', 'id': 884090612, 'id_str': '884090612', 'indices': [0, 10]}, {'screen_name': 'MoniqueAdriaan1', 'name': 'Monique', 'id': 907615255, 'id_str': '907615255', 'indices': [11, 27]}]",2,,0,1.15944208382183e+18,,@lefeber_v @MoniqueAdriaan1 Die schaamte is onnodig. Ik ben altijd inwendig blij als mensen me graag zien komen. 👍,andere,,nothing,0,0.21666666666666698,0.95,medium,True,False,reply,1,0.0,114,de_NVA,146,10,4
1425,1425,1.14919712201478e+18,Bart_DeWever,Bart De Wever,2019-07-11 06:01:59,142391,124,1423,2019-07-11,morning,False,[],0,[],0,,1,,1.1489550360279e+18,Het was puffen in dat pak! 😉 https://t.co/bd1pqVCF35,andere,,video,0,0.25,1.0,good,False,True,quote,1,0.0,52,de_NVA,175,6,3
1426,1426,1.14462685109839e+18,Bart_DeWever,Bart De Wever,2019-06-28 15:21:22,142391,92,542,2019-06-28,midday,False,[],0,[],0,,1,,,"Enorm blij met deze 5-sterrenreview in @Else4Weekblad voor ‘Over identiteit’.

“Een boek om Europa zelfvertrouwen te geven.” 😎 https://t.co/b9LuPiKL0O",andere,,photo,0,0.75,1.0,good,False,False,normal,1,0.4588,150,de_NVA,188,15,4
1427,1427,1.13658286937412e+18,Bart_DeWever,Bart De Wever,2019-06-06 10:37:27,142391,57,445,2019-06-06,morning,False,"[{'text': 'DDay75', 'indices': [264, 271]}]",1,"[{'screen_name': 'BevrijdingvanA', 'name': 'Bevrijding van Antwerpen', 'id': 1076142287657291777, 'id_str': '1076142287657291777', 'indices': [190, 205]}]",1,,1,,1.13656589578921e+18,"Vandaag gedenken we al wie voor onze vrijheid heeft gestreden. Ook in Antwerpen werden de gebeurtenissen in Normandië op de voet gevolgd. De bevrijding kwam dichterbij. Meer weten? Volg dan @BevrijdingvanA, waar elke dag getuigenissen uit Antwerpen worden gedeeld #DDay75 https://t.co/hqmcGPQ0SZ",defensie,,photo,0,0.15,0.45,good,False,True,quote,0,0.0,295,de_NVA,210,10,3
1428,1428,1.13251172120413e+18,Bart_DeWever,Bart De Wever,2019-05-26 05:00:10,142391,116,734,2019-05-26,night,True,[],0,[],0,,1,,,Geef ons uw vertrouwen. Het werk is niet af. Stem N-VA. ✌ https://t.co/1C1gjhOYLK,politiek,,photo,0,0.0,0.0,good,False,False,normal,1,0.4939,81,de_NVA,221,5,6
1429,1429,1.13223939421003e+18,Bart_DeWever,Bart De Wever,2019-05-25 10:58:02,142391,56,253,2019-05-25,morning,True,"[{'text': 'Familiedag', 'indices': [249, 260]}]",1,[],0,,1,1.13223888476148e+18,,"Alleen een stem voor de N-VA staat garant voor minder belastingen, meer jobs, meer veiligheid, sterker onderwijs en strengere migratieregels. Daarom, beste vrienden, beste Vlamingen: Voor Vlaanderen, voor Vooruitgang. Denk goed na, stem zondag N-VA #Familiedag https://t.co/jqbfT6AvHV",politiek,,photo,0,0.633333333333333,0.95,medium,True,False,reply,0,0.0,284,de_NVA,222,10,5
1430,1430,1.13223888476148e+18,Bart_DeWever,Bart De Wever,2019-05-25 10:56:00,142391,40,208,2019-05-25,morning,True,"[{'text': 'Familiedag', 'indices': [197, 208]}]",1,[],0,,1,1.13223532527378e+18,,"Alleen een stem voor de N-VA kan de rood-groene dominantie vanuit Wallonië afblokken. De andere Vlaamse partijen staan ofwel te popelen om eraan mee te werken, of ze weigeren om die uit te sluiten #Familiedag https://t.co/Ua0mmy1r2y",politiek,,photo,0,0.0,0.1,medium,True,False,reply,0,0.0,232,de_NVA,222,10,5
1431,1431,1.13223532527378e+18,Bart_DeWever,Bart De Wever,2019-05-25 10:41:52,142391,33,82,2019-05-25,morning,True,"[{'text': 'Familiedag', 'indices': [268, 279]}]",1,"[{'screen_name': 'cdenv', 'name': 'CD&V', 'id': 15753618, 'id_str': '15753618', 'indices': [231, 237]}]",1,,1,1.13223495617503e+18,,"Morgen ligt er maar één vraag in het stemhokje: komt er een robuust centrumrechts beleid met een sterke meerderheid in Vlaanderen? Of krijgen we een links beleid met dominantie van de Franstaligen: PS, Ecolo en de zusterpartij van @cdenv die hen een handje wil helpen #Familiedag https://t.co/gmvMSNP1DV",politiek,,photo,0,0.155555555555556,0.7222222222222221,medium,True,False,reply,0,0.0,303,de_NVA,222,10,5
1432,1432,1.13223495617503e+18,Bart_DeWever,Bart De Wever,2019-05-25 10:40:24,142391,23,69,2019-05-25,morning,True,"[{'text': 'Familiedag', 'indices': [255, 266]}]",1,[],0,,1,1.13223475393406e+18,,"Vlaanderen kan sociaal-economisch aansluiten bij landen zoals Nederland, Denemarken of Duitsland. Maar we weten ook wie er in de weg staat en wie staat te likkebaarden voor een terugkeer naar het beleid van open grenzen, belastingen, schulden en laksheid #Familiedag https://t.co/cZP7TdHxNo",politiek,,photo,0,-0.225,0.683333333333333,medium,True,False,reply,0,0.0,290,de_NVA,222,10,5
1433,1433,1.13223475393406e+18,Bart_DeWever,Bart De Wever,2019-05-25 10:39:35,142391,87,373,2019-05-25,morning,True,"[{'text': 'Familiedag', 'indices': [249, 260]}]",1,[],0,,1,,,"Alleen als het beleid verder inzet op wie werkt, spaart en onderneemt, kunnen we de koek groter bakken en meer herverdelen. Zo willen wij 800.000 mensen met een laag of bescheiden pensioen de komende periode een bijkomende 13de maand pensioen geven #Familiedag https://t.co/bR6uMBNfNH",pensioenen,,photo,0,-0.133333333333333,0.3,good,False,False,normal,0,0.0,284,de_NVA,222,10,5
1434,1434,1.13107383756989e+18,Bart_DeWever,Bart De Wever,2019-05-22 05:46:31,142391,211,776,2019-05-22,night,False,[],0,[],0,,1,,,"Als je criminele illegalen wil uitzetten, is meneer Onkelinx (PS) er als de kippen bij om uit te leggen dat je zelf een crimineel bent. 👇 https://t.co/X3DMS0B3Pc",integratie,,video,0,-0.4,0.55,good,False,False,normal,1,0.0,161,de_NVA,225,5,2
1435,1435,1.13088531205663e+18,Bart_DeWever,Bart De Wever,2019-05-21 17:17:23,142391,209,860,2019-05-21,midday,False,[],0,"[{'screen_name': 'FranckenTheo', 'name': 'Theo Francken MP', 'id': 951258554, 'id_str': '951258554', 'indices': [42, 55]}]",1,,1,,,"Ik ben trots op de goede samenwerking met @FranckenTheo: dat gaat over drugsdealers, pooiers en mensenhandelaars. Die mensen zijn hier niet welkom. https://t.co/zLNLaB7OL7",justitie,,video,0,0.075,0.9,good,False,False,normal,0,0.0,171,de_NVA,226,17,1
1436,1436,1.13082964526233e+18,Bart_DeWever,Bart De Wever,2019-05-21 13:36:11,142391,230,799,2019-05-21,midday,False,"[{'text': 'vk19', 'indices': [124, 129]}]",1,[],0,,1,,,Denk goed na over uw stem. Alleen een regering mét de N-VA kan open grenzen en een rood-groene belastingtsunami tegenhouden #vk19 https://t.co/gksPnNs3nb,politiek,,video,0,0.375,0.683333333333333,good,False,False,normal,0,0.0,153,de_NVA,226,13,1
1437,1437,1.1307708624692e+18,Bart_DeWever,Bart De Wever,2019-05-21 09:42:36,142391,170,487,2019-05-21,morning,False,[],0,"[{'screen_name': 'prevotmaxime', 'name': 'Maxime PREVOT', 'id': 1356960020, 'id_str': '1356960020', 'indices': [73, 86]}]",1,,1,,1.13071309434944e+18,"De duidelijkheid die CD&amp;V weigert te verschaffen, via cdH-voorzitter @prevotmaxime: ofwel worden de Vlamingen de volgende 5 jaar geregeerd door een Franstalig rood-groen front aangevuld met de christendemocraten, ofwel maken de Vlamingen de N-VA sterk genoeg om dat te blokkeren. https://t.co/E9NmwLgbTr",politiek,,nothing,0,0.144444444444444,0.32222222222222197,good,False,True,quote,0,0.0,307,de_NVA,226,9,1
1438,1438,1.12926996648058e+18,Bart_DeWever,Bart De Wever,2019-05-17 06:18:35,142391,104,509,2019-05-17,morning,False,[],0,"[{'screen_name': 'de_NVA', 'name': 'N-VA', 'id': 24688336, 'id_str': '24688336', 'indices': [40, 47]}, {'screen_name': 'BenWeyts', 'name': 'Ben Weyts', 'id': 1451696935, 'id_str': '1451696935', 'indices': [163, 172]}, {'screen_name': 'AnnickDeRidder', 'name': 'Annick De Ridder', 'id': 30483590, 'id_str': '30483590', 'indices': [173, 188]}]",3,,1,,,Na oplossing voor Oosterweel realiseert @de_NVA een tweede mirakel: Doel wordt gered en de Antwerpse haven kan groeien om  de Vlaamse welvaart nog te versterken.  @BenWeyts @AnnickDeRidder https://t.co/hrvKWXCdGR,economie,,nothing,0,0.0,0.0,good,False,False,normal,0,0.0,212,de_NVA,230,6,4
1439,1439,1.12866589844804e+18,Bart_DeWever,Bart De Wever,2019-05-15 14:18:14,142391,288,1082,2019-05-15,midday,False,[],0,[],0,,1,,,Laat u niets wijsmaken over de pensioenen. Geloof de partijen die de putten in het verleden hebben gegraven niet. Geloof de partij die eerlijke oplossingen voor de toekomst durft voor te stellen. https://t.co/LqQ2fwECnB,pensioenen,,video,0,0.116666666666667,0.5333333333333329,good,False,False,normal,0,0.0,219,de_NVA,232,14,2
1440,1440,1.12861952216706e+18,Bart_DeWever,Bart De Wever,2019-05-15 11:13:57,142391,126,428,2019-05-15,morning,False,[],0,[],0,,1,,,Wij zijn eerlijk. Na 2030 moeten we zien of er nog iets moet gebeuren om de pensioenen betaalbaar te houden. Een koppeling aan de levensverwachting is logisch volgens experts. Maar de andere partijen? Die keren hun kar. Al-le-maal... 👇 https://t.co/pEaQ8VR9G2,pensioenen,,photo,0,0.3375,0.575,good,False,False,normal,1,0.0,259,de_NVA,232,11,2
1441,1441,1.12859892755137e+18,Bart_DeWever,Bart De Wever,2019-05-15 09:52:07,142391,237,786,2019-05-15,morning,False,[],0,[],0,,1,,,De werkelijke pensioenleeftijd stijgt tegen 2030 naar ca. 63 jaar. Daarna moeten we zien of er nog iets moet gebeuren om de pensioen betaalbaar te houden. Een koppeling aan de levensverwachting is logisch volgens experts. Wij zijn eerlijk. De rest? Die keren hun kar... 👇 https://t.co/9qcGh9zEX2,pensioenen,,photo,0,0.16,0.74,good,False,False,normal,1,0.0,295,de_NVA,232,9,2
1442,1442,1.12782739135364e+18,Bart_DeWever,Bart De Wever,2019-05-13 06:46:18,142391,328,1423,2019-05-13,morning,False,"[{'text': 'kies19', 'indices': [126, 133]}]",1,"[{'screen_name': 'groen', 'name': 'Groen', 'id': 8200752, 'id_str': '8200752', 'indices': [39, 45]}]",1,,1,,,Als je voorleest uit het programma van @groen word je door de voorzitter van die partij beschuldigd van een lastercampagne... #kies19 https://t.co/rQ22JlZEJZ,politiek,,photo,1,0.0,0.0,good,False,False,normal,0,0.0,157,de_NVA,234,6,0
1443,1443,1.1246411076049e+18,Bart_DeWever,Bart De Wever,2019-05-04 11:45:09,142391,74,318,2019-05-04,morning,True,"[{'text': '7dag', 'indices': [268, 273]}]",1,[],0,,1,1.12464024922796e+18,,"Als wij er in slagen snel een Vlaamse Regering te vormen, dan hebben we een krachtig tegenwicht tegen het roodgroene front. Dan hebben we de hefbomen in handen om de belangen van Vlaanderen veilig te stellen. Maak ons sterk, zodat wij uw belangen verder kunnen dienen #7dag https://t.co/Hm9oXHxWV9",politiek,,photo,0,0.36,0.63,good,True,False,reply,0,0.0,297,de_NVA,243,11,5
